"VALENCIANA DE NEGOCIOS, S.A.",2007023959,20061201,-1586000,30845000
"COMPAÑIA ESPAÑOLA PARA LA FABRICACION MECANICA DEL VIDRIO, S.A.",2005089321,20050601,-78000,4000
"COMPAÑIA ESPAÑOLA PARA LA FABRICACION MECANICA DEL VIDRIO, S.A.",2006021138,20051201,-142000,7000
"COMPAÑIA ESPAÑOLA PARA LA FABRICACION MECANICA DEL VIDRIO, S.A.",2006075169,20060601,-99000,2000
"COMPAÑIA ESPAÑOLA PARA LA FABRICACION MECANICA DEL VIDRIO, S.A.",2007021646,20061201,-113000,1000
"COMPAÑIA ESPAÑOLA PARA LA FABRICACION MECANICA DEL VIDRIO, S.A.",2007088379,20070601,-175000,1000
"COMPAÑIA ESPAÑOLA PARA LA FABRICACION MECANICA DEL VIDRIO, S.A.",2008022798,20071201,-126000,2000
S.A. RONSA,2005083345,20050601,-85000,188000
S.A. RONSA,2006021370,20051201,-175000,364000
S.A. RONSA,2006087196,20060601,-100000,273000
S.A. RONSA,2007021737,20061201,-243000,599000
S.A. RONSA,2008019496,20071201,-252000,821000
S.A. RONSA,2008086041,20080601,-129000,489000
S.A. RONSA,2009022688,20081201,-271000,960000
S.A. RONSA,2009111474,20090601,-122000,489000
S.A. RONSA,2010027986,20091201,-247000,977000
S.A. RONSA,2010114983,20100601,-126000,561000
S.A. RONSA,2011029351,20101201,-268000,1098000
S.A. RONSA,2011115128,20110601,-130000,565000
S.A. RONSA,2012031119,20111201,-269000,995000
S.A. RONSA,2012124362,20120601,-131000,490000
S.A. RONSA,2013030938,20121201,-279000,904000
S.A. RONSA,2013121978,20130601,-134000,472000
S.A. RONSA,2014027988,20131201,-276000,890000
S.A. RONSA,2014108737,20140601,-128000,434000
S.A. RONSA,2015026427,20141201,-255000,854000
S.A. RONSA,2015103064,20150601,-127000,455000
CAJA DE AHORROS DEL MEDITERRANEO,2005094917,20050601,-163881000,25289000
CAJA DE AHORROS DEL MEDITERRANEO,2006020842,20051201,-324246000,49877000
CAJA DE AHORROS DEL MEDITERRANEO,2006087757,20060601,-174961000,44823000
CAJA DE AHORROS DEL MEDITERRANEO,2007021558,20061201,-358295000,106748000
CAJA DE AHORROS DEL MEDITERRANEO,2007084998,20070601,-218263000,44095000
CAJA DE AHORROS DEL MEDITERRANEO,2008020059,20071201,-421662000,85316000
CAJA DE AHORROS DEL MEDITERRANEO,2008076766,20080601,-224120000,322217000
CAJA DE AHORROS DEL MEDITERRANEO,2009022380,20081201,-483384000,742054000
CAJA DE AHORROS DEL MEDITERRANEO,2009120002,20090601,-232064000,727413000
CAJA DE AHORROS DEL MEDITERRANEO,2010027738,20091201,-493753000,1058424000
CAJA DE AHORROS DEL MEDITERRANEO,2010100286,20100601,-244884000,370357000
CAJA DE AHORROS DEL MEDITERRANEO,2011029126,20101201,-433460000,88116000
CAJA DE AHORROS DEL MEDITERRANEO,2011118209,20110601,-258626000,417574000
"SERVICE POINT SOLUTIONS, S.A.",2005077119,20050601,-272000,1383000
"SERVICE POINT SOLUTIONS, S.A.",2006019553,20051201,-652000,2261000
"SERVICE POINT SOLUTIONS, S.A.",2006076287,20060601,-414000,1053000
"SERVICE POINT SOLUTIONS, S.A.",2007020780,20061201,-875000,1504000
